 ,Time Point,Measurement#,Plane#,Equivalent Diameter,Spot Count,SpotIn Coords,SpotIn Dists,SpotOut Coords,SpotOut Dists
97,CT4,9,0008,4.84258992371,5,"[(105.930755870701, 209.50701489466, 10.5100284226884), (136.793426414932, 191.062515629624, 9.52421716401961), (140.747720829944, 210.092646150611, 8.56070905527079), (130.580542538758, 215.055933741831, 10.1043664102069), (154.014290937765, 171.461697247382, 6.22241186585091)]","[5.755681783711506, 20.366513671511395, 4.438533221991567, 4.370792718635314, 10.160335271423033]",[],[]
98,CT4,9,0008,9.07076725754,5,"[(105.930755870701, 209.50701489466, 10.5100284226884), (136.793426414932, 191.062515629624, 9.52421716401961), (140.747720829944, 210.092646150611, 8.56070905527079), (130.580542538758, 215.055933741831, 10.1043664102069), (154.014290937765, 171.461697247382, 6.22241186585091)]","[23.367139313232336, 46.56281353112121, 27.527222786767094, 27.67346761971596, 54.97930290422291]",[],[]
99,CT4,16,0008,5.34987756034,3,"[(64.5472707506576, 124.718757160559, 5.9906949879252), (80.3308922006434, 115.748799755013, 6.84263045004469), (104.439503383289, 105.300849035881, 6.46787714125555)]","[4.8252033089208295, 20.73625543300506, 10.877986858345558]","[(228.726111537853, 184.443176577024, 6.11775499245026), (275.976333693244, 199.20233880423, 9.92430877171895), (241.845994581095, 186.040694356563, 7.56837867409034)]","[134.71795384233795, 183.73915852234936, 147.2254737277727]"
100,CT4,16,0008,8.87562466012,3,"[(64.5472707506576, 124.718757160559, 5.9906949879252), (80.3308922006434, 115.748799755013, 6.84263045004469), (104.439503383289, 105.300849035881, 6.46787714125555)]","[17.945071390376413, 36.001598232834, 35.796072382463734]","[(228.726111537853, 184.443176577024, 6.11775499245026), (275.976333693244, 199.20233880423, 9.92430877171895), (241.845994581095, 186.040694356563, 7.56837867409034)]","[76.59517137033896, 125.94589754130415, 89.74103505445807]"
101,CT4,16,0007,4.20917350103,0,[],[],"[(228.726111537853, 184.443176577024, 6.11775499245026), (275.976333693244, 199.20233880423, 9.92430877171895), (64.5472707506576, 124.718757160559, 5.9906949879252), (80.3308922006434, 115.748799755013, 6.84263045004469), (241.845994581095, 186.040694356563, 7.56837867409034), (104.439503383289, 105.300849035881, 6.46787714125555)]","[71.81862013897303, 110.89950102761283, 88.01576743261325, 70.3425272741205, 79.56458653942832, 44.26471521567058]"
102,CT4,16,0007,7.12568346785,0,[],[],"[(228.726111537853, 184.443176577024, 6.11775499245026), (275.976333693244, 199.20233880423, 9.92430877171895), (64.5472707506576, 124.718757160559, 5.9906949879252), (80.3308922006434, 115.748799755013, 6.84263045004469), (241.845994581095, 186.040694356563, 7.56837867409034), (104.439503383289, 105.300849035881, 6.46787714125555)]","[31.85247387292101, 74.72778033187795, 78.69248399383393, 60.80962055687907, 41.75292197956465, 34.59391017447542]"
103,CT4,1,0011,4.51640973111,2,"[(126.818344135279, 152.029671107323, 9.53069638107305), (82.4213557414952, 177.002862214921, 13.6072114553996)]","[3.9458506983944157, 3.1473044949805753]","[(44.8577718779315, 120.0840524978, 12.0625438985454), (362.760569493519, 302.133213209397, 12.6114356597306)]","[7.251458037019685, 266.8886344029424]"
104,CT4,1,0011,6.89018924988,3,"[(126.818344135279, 152.029671107323, 9.53069638107305), (82.4213557414952, 177.002862214921, 13.6072114553996), (44.8577718779315, 120.0840524978, 12.0625438985454)]","[15.882637771980322, 11.454826266808189, 10.461285883811623]","[(362.760569493519, 302.133213209397, 12.6114356597306)]",[251.93971978460442]
105,CT4,1,0017,4.44319229161,4,"[(336.37571581842, 237.503603933925, 14.2912817439589), (306.280249665217, 259.016190150117, 14.7185237269914), (351.122048231906, 258.076874260039, 19.6649257877262), (318.819048731952, 241.741229657656, 16.9929613659886)]","[4.318558631516991, 7.4931727580546035, 13.371256946367192, 7.848855746225869]","[(124.420148128524, 139.616720547079, 18.0928465168907), (99.859197689227, 181.246687224163, 14.181956145019)]","[207.2565586000878, 211.84035715173496]"
106,CT4,1,0017,7.24893640751,4,"[(336.37571581842, 237.503603933925, 14.2912817439589), (306.280249665217, 259.016190150117, 14.7185237269914), (351.122048231906, 258.076874260039, 19.6649257877262), (318.819048731952, 241.741229657656, 16.9929613659886)]","[24.170265332477776, 26.8350023037841, 33.979386441026044, 31.4834707702907]","[(124.420148128524, 139.616720547079, 18.0928465168907), (99.859197689227, 181.246687224163, 14.181956145019)]","[176.52450059849247, 191.44219958727007]"
107,CT4,2,0008,6.25684967854,7,"[(159.007471969681, 145.112349412277, 6.96530647482919), (188.481809838466, 161.35477720553, 6.8262028630679), (170.193991109783, 177.708032520441, 5.04666238486077), (139.966017728932, 196.495201602915, 8.0740899321779), (129.941552002385, 176.775606182978, 5.59165206871935), (157.776004834473, 178.80138221136, 7.9772732384543), (137.396137612352, 180.180780910594, 8.08745465803804)]","[6.496695861787902, 33.63341979625733, 37.533409018267626, 8.983199770966161, 1.149711506808393, 27.82016019991065, 9.161121976065616]",[],[]
108,CT4,2,0008,10.3070703817,7,"[(159.007471969681, 145.112349412277, 6.96530647482919), (188.481809838466, 161.35477720553, 6.8262028630679), (170.193991109783, 177.708032520441, 5.04666238486077), (139.966017728932, 196.495201602915, 8.0740899321779), (129.941552002385, 176.775606182978, 5.59165206871935), (157.776004834473, 178.80138221136, 7.9772732384543), (137.396137612352, 180.180780910594, 8.08745465803804)]","[33.65442558747369, 62.708116276678766, 58.321289748252525, 32.99972705029194, 20.114775512819044, 46.99984342949974, 28.280950505832646]",[],[]
109,CT4,5,0008,5.73163235269,2,"[(258.058915319204, 163.424779343584, 5.10673787706732), (268.316393900704, 205.885671564478, 9.83651247592258)]","[25.194474182755023, 11.523522258982341]","[(208.452582623493, 234.274774442492, 10.5508726335855), (189.830552236696, 299.383274251915, 7.42424084876405)]","[24.788432098129793, 86.27835614710061]"
110,CT4,5,0008,10.05517329,2,"[(258.058915319204, 163.424779343584, 5.10673787706732), (268.316393900704, 205.885671564478, 9.83651247592258)]","[65.20498585979915, 29.555621488836866]","[(208.452582623493, 234.274774442492, 10.5508726335855), (189.830552236696, 299.383274251915, 7.42424084876405)]","[11.856448684918092, 73.22036930531615]"
111,CT4,5,0017,5.97605320281,3,"[(140.082187110082, 230.830505750229, 18.7319976766878), (161.466427389901, 216.260781006238, 17.1760946327985), (182.939129684017, 218.922772525194, 18.9801383225748)]","[23.091186609111286, 40.723986558250104, 22.4455411060485]","[(142.867951392401, 159.136222372051, 14.0725388589998), (309.454531186394, 162.642348068469, 19.4921177004491), (389.591555873372, 163.574322170485, 14.461842606281)]","[16.645518583497687, 103.6696139425206, 181.68652908782138]"
112,CT4,5,0017,11.7770925201,4,"[(142.867951392401, 159.136222372051, 14.0725388589998), (140.082187110082, 230.830505750229, 18.7319976766878), (161.466427389901, 216.260781006238, 17.1760946327985), (182.939129684017, 218.922772525194, 18.9801383225748)]","[17.816506359284777, 53.58246723906179, 57.24080060200634, 46.5421145604934]","[(309.454531186394, 162.642348068469, 19.4921177004491), (389.591555873372, 163.574322170485, 14.461842606281)]","[59.053684246215354, 137.75209500060458]"
113,CT4,14,0009,4.36283223918,2,"[(280.636167289209, 286.281191074848, 8.15213657098641), (263.630264860496, 302.107440048592, 8.63409064392248)]","[11.249830243453237, 11.007057346141075]",[],[]
114,CT4,14,0009,7.47728026716,2,"[(280.636167289209, 286.281191074848, 8.15213657098641), (263.630264860496, 302.107440048592, 8.63409064392248)]","[35.642525721151216, 34.979523643601674]",[],[]
115,CT4,22,0012,5.8656950988,9,"[(303.39749336631, 305.848607663893, 14.7350125667435), (281.673588484493, 266.975820136136, 10.8936730278268), (328.727627468754, 329.204415395128, 12.9441719345607), (284.464229037128, 318.750757424791, 10.672595591621), (284.932383057356, 274.968775440495, 10.9769609551568), (305.072220482558, 275.734084685565, 13.1714531734341), (301.657141481131, 266.990499154946, 12.1162649152462), (292.908264607745, 271.507564262665, 9.56458368766759), (348.180586907905, 309.382648070936, 11.1919440701665)]","[34.49508475462456, 11.825849731347155, 14.11026583632825, 12.595268133947876, 18.049713619852174, 24.611225339805607, 15.53365830951412, 19.801267236751812, 2.2493595888658615]","[(129.562072505817, 37.2038790096327, 14.0014335353526)]",[263.1053575196434]
116,CT4,22,0012,10.5456118549,9,"[(303.39749336631, 305.848607663893, 14.7350125667435), (281.673588484493, 266.975820136136, 10.8936730278268), (328.727627468754, 329.204415395128, 12.9441719345607), (284.464229037128, 318.750757424791, 10.672595591621), (284.932383057356, 274.968775440495, 10.9769609551568), (305.072220482558, 275.734084685565, 13.1714531734341), (301.657141481131, 266.990499154946, 12.1162649152462), (292.908264607745, 271.507564262665, 9.56458368766759), (348.180586907905, 309.382648070936, 11.1919440701665)]","[62.79263721004206, 48.34463779774225, 46.146862434997765, 42.21216278843796, 49.31005067601298, 66.22624529928348, 60.74310419297151, 57.836712187280476, 31.56921828386328]","[(129.562072505817, 37.2038790096327, 14.0014335353526)]",[212.27100200539215]
117,CT4,22,0022,4.84578881644,3,"[(156.515522085099, 116.138969499225, 24.9074882356955), (157.299710798885, 161.20109725638, 23.9964195503865), (158.455279812729, 127.694520197554, 20.4138534047076)]","[19.210672364458418, 6.240703586597175, 20.346950136459043]","[(294.730229230964, 275.220470530678, 20.5344115631007), (253.634522554393, 297.934946645409, 24.0374791727172), (204.998365979001, 249.667813652706, 21.746295102501), (291.158901175735, 285.460763627927, 20.3043634121953)]","[163.41162642983653, 155.53200693886706, 89.72472302465432, 168.1564041011551]"
118,CT4,22,0022,9.08385516291,3,"[(156.515522085099, 116.138969499225, 24.9074882356955), (157.299710798885, 161.20109725638, 23.9964195503865), (158.455279812729, 127.694520197554, 20.4138534047076)]","[42.81438271877085, 34.66631303037365, 45.67717241515935]","[(294.730229230964, 275.220470530678, 20.5344115631007), (253.634522554393, 297.934946645409, 24.0374791727172), (204.998365979001, 249.667813652706, 21.746295102501), (291.158901175735, 285.460763627927, 20.3043634121953)]","[132.36217333894123, 112.35043482572367, 44.33426425101078, 134.96642307845457]"
119,CT4,22,0026,4.83671979216,5,"[(253.634522554393, 297.934946645409, 24.0374791727172), (269.415877351572, 248.477548751406, 28.7067993803872), (295.912445744175, 294.056085256883, 26.8885473362479), (252.835530602564, 249.346353898945, 28.8096143137623), (255.253776361625, 224.286908726724, 27.7290240592431)]","[1.5328288708227753, 23.603581007022758, 6.584790959819468, 11.648463084699836, 3.693828840838026]","[(156.515522085099, 116.138969499225, 24.9074882356955), (166.971133518848, 143.42389250613, 25.5553565559113), (157.299710798885, 161.20109725638, 23.9964195503865)]","[149.93883479752012, 123.04830793162841, 117.73934260308756]"
120,CT4,22,0026,9.18704394348,5,"[(253.634522554393, 297.934946645409, 24.0374791727172), (269.415877351572, 248.477548751406, 28.7067993803872), (295.912445744175, 294.056085256883, 26.8885473362479), (252.835530602564, 249.346353898945, 28.8096143137623), (255.253776361625, 224.286908726724, 27.7290240592431)]","[28.476989089973046, 46.438082562676904, 29.427259493668384, 48.847395370474736, 29.916712318489367]","[(156.515522085099, 116.138969499225, 24.9074882356955), (166.971133518848, 143.42389250613, 25.5553565559113), (157.299710798885, 161.20109725638, 23.9964195503865)]","[115.34784908974167, 87.42373001314412, 80.33989830146143]"
121,CT4,7,0009,5.7271245798,4,"[(194.553451969574, 278.415579862811, 7.88371994474304), (215.82615968361, 234.406891790709, 10.6161141349022), (180.097310688497, 279.056138207332, 7.8528281098424), (158.201015986547, 221.887979674412, 6.13436405282071)]","[4.718092202418428, 9.528692876108991, 5.524586237072199, 12.467709496945044]","[(223.671559212274, 144.592549385256, 10.6602718375247)]",[60.91491820404715]
122,CT4,7,0009,9.94982653895,4,"[(194.553451969574, 278.415579862811, 7.88371994474304), (215.82615968361, 234.406891790709, 10.6161141349022), (180.097310688497, 279.056138207332, 7.8528281098424), (158.201015986547, 221.887979674412, 6.13436405282071)]","[36.407436400503215, 35.50802975020313, 39.621711594707726, 53.873090760710674]","[(223.671559212274, 144.592549385256, 10.6602718375247)]",[40.24441615403565]
123,CT4,7,0023,5.5503271848,4,"[(138.653077534783, 219.51960890412, 21.7186953545602), (136.855047523368, 285.99313989511, 25.082536202851), (138.844342839089, 213.225167540988, 21.1670605103512), (124.251070586153, 224.224094296268, 22.8071932928356)]","[5.362992949530149, 21.04640354745699, 0.9347688148934451, 7.3726416269265815]","[(326.765023693589, 166.540087742144, 23.1746679737097), (180.693348568129, 225.838430579229, 21.3395738239641), (308.969135616623, 165.20400131846, 23.4291035624458), (226.960280697839, 261.649458110961, 20.8601360040811), (264.067525303194, 141.844065120563, 21.1720778731073), (287.286155933547, 187.55103634994, 21.7350434788845)]","[170.3758467225752, 12.810498869359522, 154.67168664883832, 50.678934003439, 130.58153078144974, 125.90138080752808]"
124,CT4,7,0023,9.19940496472,5,"[(138.653077534783, 219.51960890412, 21.7186953545602), (136.855047523368, 285.99313989511, 25.082536202851), (180.693348568129, 225.838430579229, 21.3395738239641), (138.844342839089, 213.225167540988, 21.1670605103512), (124.251070586153, 224.224094296268, 22.8071932928356)]","[26.020896380583356, 39.12680392880138, 13.746256744022524, 20.04191601087387, 27.91570714631328]","[(326.765023693589, 166.540087742144, 23.1746679737097), (308.969135616623, 165.20400131846, 23.4291035624458), (226.960280697839, 261.649458110961, 20.8601360040811), (264.067525303194, 141.844065120563, 21.1720778731073), (287.286155933547, 187.55103634994, 21.7350434788845)]","[140.86090180169208, 124.77665690736407, 31.376328810058713, 99.60684717281485, 96.81695431813367]"
125,CT4,4,0009,5.45120733603,5,"[(204.251995028155, 237.723864713534, 8.24712125228515), (210.074574727231, 221.93941040719, 10.2762206019597), (241.050981186536, 243.50512865988, 11.2504072978902), (235.059605189898, 208.563112837196, 10.0304293388478), (225.735141159588, 235.995275477994, 10.7270375365674)]","[12.234301954851114, 23.43595028013356, 17.433632036098803, 27.036628377927553, 31.082717627120996]","[(395.897674985889, 453.967235418817, 11.7855033561524), (59.392939511204, 99.1112210316351, 6.82827572979473), (169.722858872778, 221.330165792088, 11.6779816286336), (244.787998962496, 277.23944585621, 8.36552803703882), (47.3178762711407, 63.0078648720541, 7.88420449983183), (410.080083932728, 394.025162980084, 11.7623138058487), (408.414779870469, 447.921133335393, 11.7441619489529), (131.143739370631, 58.8424306766179, 7.65496572026754), (114.172706665047, 104.124739534008, 7.70215309268298), (120.128888480641, 46.9497402278773, 8.40857440215518), (424.36894032854, 433.952224871806, 11.3753040536982)]","[243.7283275269851, 165.34152321112603, 15.124831139266949, 13.582021079853678, 196.23846451287395, 208.3761156342344, 246.4536366193698, 144.36588057876418, 118.8731902768525, 160.3718877702111, 246.43092934160092]"
126,CT4,4,0009,10.5864121585,7,"[(204.251995028155, 237.723864713534, 8.24712125228515), (210.074574727231, 221.93941040719, 10.2762206019597), (241.050981186536, 243.50512865988, 11.2504072978902), (169.722858872778, 221.330165792088, 11.6779816286336), (244.787998962496, 277.23944585621, 8.36552803703882), (235.059605189898, 208.563112837196, 10.0304293388478), (225.735141159588, 235.995275477994, 10.7270375365674)]","[57.00790943067291, 70.57528713262563, 45.9704022740346, 33.123091693603996, 24.954030678321303, 54.2620156872701, 62.24475152353863]","[(395.897674985889, 453.967235418817, 11.7855033561524), (59.392939511204, 99.1112210316351, 6.82827572979473), (47.3178762711407, 63.0078648720541, 7.88420449983183), (410.080083932728, 394.025162980084, 11.7623138058487), (408.414779870469, 447.921133335393, 11.7441619489529), (131.143739370631, 58.8424306766179, 7.65496572026754), (114.172706665047, 104.124739534008, 7.70215309268298), (120.128888480641, 46.9497402278773, 8.40857440215518), (424.36894032854, 433.952224871806, 11.3753040536982)]","[203.63305158190758, 115.6752804816161, 150.58809104540325, 170.1831761587803, 206.85108249688227, 102.11899458460019, 75.39923575734146, 117.85274173670389, 207.76296170312057]"
127,CT4,4,0014,6.40369440097,6,"[(395.897674985889, 453.967235418817, 11.7855033561524), (447.737310356712, 467.117165703727, 15.327225122064), (410.080083932728, 394.025162980084, 11.7623138058487), (408.414779870469, 447.921133335393, 11.7441619489529), (390.257586922813, 440.652776737109, 13.5399794566407), (424.36894032854, 433.952224871806, 11.3753040536982)]","[3.9486754790731604, 9.536204572360388, 13.891253757414374, 17.44846939642394, 8.028033446792147, 38.638786729894946]","[(241.050981186536, 243.50512865988, 11.2504072978902), (169.722858872778, 221.330165792088, 11.6779816286336)]","[210.02624118558026, 278.0002754050333]"
128,CT4,4,0014,11.7147287645,6,"[(395.897674985889, 453.967235418817, 11.7855033561524), (447.737310356712, 467.117165703727, 15.327225122064), (410.080083932728, 394.025162980084, 11.7623138058487), (408.414779870469, 447.921133335393, 11.7441619489529), (390.257586922813, 440.652776737109, 13.5399794566407), (424.36894032854, 433.952224871806, 11.3753040536982)]","[39.1849363303946, 36.545466468662454, 58.31001612039961, 50.78125906680206, 45.376659516180304, 68.61750090051294]","[(241.050981186536, 243.50512865988, 11.2504072978902), (169.722858872778, 221.330165792088, 11.6779816286336)]","[139.73924245886636, 208.32369272171863]"
129,CT4,17,0007,5.68094098881,7,"[(335.306175329885, 321.047114352431, 6.41819646489553), (290.715776149736, 315.098977196091, 8.27391439705197), (291.76708113875, 304.292433090214, 8.60649310013374), (299.226041742824, 288.842635301948, 5.04982682685416), (297.24339097249, 298.94200974273, 5.01380123492025), (305.707836254698, 297.6936368657, 8.64787620583251), (328.490541156197, 326.99118275891, 4.55487170267015)]","[16.155626180074968, 20.930631255803977, 22.88633517332047, 25.969041060684564, 27.59423218986711, 35.815249223952016, 22.60821818566016]",[],[]
130,CT4,17,0007,8.7790744653,7,"[(335.306175329885, 321.047114352431, 6.41819646489553), (290.715776149736, 315.098977196091, 8.27391439705197), (291.76708113875, 304.292433090214, 8.60649310013374), (299.226041742824, 288.842635301948, 5.04982682685416), (297.24339097249, 298.94200974273, 5.01380123492025), (305.707836254698, 297.6936368657, 8.64787620583251), (328.490541156197, 326.99118275891, 4.55487170267015)]","[35.95164116371445, 39.82303932640856, 41.64014935503827, 49.31986644797507, 47.509973024873595, 56.05534625742596, 38.95334116736953]",[],[]
131,CT4,8,0018,6.93043357921,4,"[(405.197123293338, 446.816269780491, 15.9412073690988), (455.477138938729, 419.358191511923, 15.1537117656095), (408.858712736193, 436.970578588273, 16.1457888230868), (449.664278373089, 367.174828778351, 17.6608420050703)]","[13.895809050462457, 11.56292195224336, 23.988606978857522, 5.933194197819475]","[(392.411778484463, 482.167609930323, 17.0444124140172)]",[22.395649439114525]
132,CT4,8,0018,10.9287504781,5,"[(405.197123293338, 446.816269780491, 15.9412073690988), (455.477138938729, 419.358191511923, 15.1537117656095), (408.858712736193, 436.970578588273, 16.1457888230868), (449.664278373089, 367.174828778351, 17.6608420050703), (392.411778484463, 482.167609930323, 17.0444124140172)]","[41.18722413695245, 29.255268926856044, 51.601310567087886, 21.551422150610797, 3.963073761817912]",[],[]
133,CT4,21,0013,5.86944563047,5,"[(378.292618547685, 327.466682841624, 13.7836000780604), (354.412749885556, 379.06061303502, 12.2240971419892), (376.80568067235, 354.996626926277, 11.820370219884), (337.657540756518, 322.35342001069, 13.0698158536962), (321.965954773459, 379.061691093931, 10.6040463019437)]","[2.7248042358294633, 4.857315531634741, 10.699905966504113, 24.0663083200548, 4.006530486218656]",[],[]
134,CT4,21,0013,12.6219706976,5,"[(378.292618547685, 327.466682841624, 13.7836000780604), (354.412749885556, 379.06061303502, 12.2240971419892), (376.80568067235, 354.996626926277, 11.820370219884), (337.657540756518, 322.35342001069, 13.0698158536962), (321.965954773459, 379.061691093931, 10.6040463019437)]","[44.65989525005028, 51.93608863383994, 52.83579662259145, 75.09182928915246, 54.05933797623084]",[],[]
135,CT4,21,0012,5.37757272937,0,[],[],"[(378.292618547685, 327.466682841624, 13.7836000780604), (354.412749885556, 379.06061303502, 12.2240971419892), (376.80568067235, 354.996626926277, 11.820370219884), (340.525057924211, 333.783721291726, 9.5845611450233), (337.657540756518, 322.35342001069, 13.0698158536962), (321.965954773459, 379.061691093931, 10.6040463019437)]","[269.27453004667336, 290.11026653233097, 286.96940246494484, 246.58126659330918, 236.2662407228156, 271.1825717792596]"
136,CT4,21,0012,10.9839349992,0,[],[],"[(378.292618547685, 327.466682841624, 13.7836000780604), (354.412749885556, 379.06061303502, 12.2240971419892), (376.80568067235, 354.996626926277, 11.820370219884), (340.525057924211, 333.783721291726, 9.5845611450233), (337.657540756518, 322.35342001069, 13.0698158536962), (321.965954773459, 379.061691093931, 10.6040463019437)]","[230.5176268307243, 248.18286519181126, 247.69996530055207, 206.7928091541278, 196.83673576037265, 226.55883891625524]"
137,CT4,21,0024,5.59587291455,3,"[(231.115632189279, 184.148657215323, 23.1846881302492), (256.881325052149, 197.736257955057, 21.7968546518055), (255.910029839652, 203.727003158114, 22.790240643496)]","[16.06039217610529, 23.48121758654951, 28.06251873057369]","[(194.398511540168, 212.681313484023, 23.6827815265525)]",[12.5230492118198]
138,CT4,21,0024,11.0209340213,4,"[(231.115632189279, 184.148657215323, 23.1846881302492), (256.881325052149, 197.736257955057, 21.7968546518055), (255.910029839652, 203.727003158114, 22.790240643496), (194.398511540168, 212.681313484023, 23.6827815265525)]","[57.731695310484895, 49.943943074012196, 51.70482204654382, 16.433561744926273]",[],[]
139,CT4,12,0008,4.98106038133,2,"[(49.0145723630296, 53.0108372059428, 6.71679286938786), (60.5551169657107, 63.8435918531603, 7.63078690641846)]","[3.5689732876712874, 15.71547530810874]",[],[]
140,CT4,12,0008,8.88640358552,2,"[(49.0145723630296, 53.0108372059428, 6.71679286938786), (60.5551169657107, 63.8435918531603, 7.63078690641846)]","[29.28726759214911, 37.80872690988916]",[],[]
141,CT4,18,0012,5.39581521468,6,"[(434.165789791647, 409.769778217634, 10.3432521350237), (400.059486549601, 404.269455081114, 9.29795943276033), (378.680136121236, 434.685196942113, 10.0734184133197), (403.568486485435, 370.021718953045, 10.1691556052492), (408.556742596566, 432.619204661278, 10.9974963527639), (399.37442922331, 417.248824327014, 10.2250404997543)]","[8.265903743863772, 35.98969540915497, 5.983738605042171, 4.312769131143958, 14.216179764844965, 30.41373152421456]",[],[]
142,CT4,18,0012,9.88216332059,6,"[(434.165789791647, 409.769778217634, 10.3432521350237), (400.059486549601, 404.269455081114, 9.29795943276033), (378.680136121236, 434.685196942113, 10.0734184133197), (403.568486485435, 370.021718953045, 10.1691556052492), (408.556742596566, 432.619204661278, 10.9974963527639), (399.37442922331, 417.248824327014, 10.2250404997543)]","[46.241944738799354, 59.28731117001412, 38.26110794300709, 38.626664622706, 46.50543930600121, 63.46589397754508]",[],[]
143,CT4,6,0007,6.31863014716,5,"[(328.754407160511, 324.355534352653, 6.24852963839646), (324.658376795237, 340.4688154955, 5.42671192627243), (353.78809417737, 311.777562270734, 5.99579363426905), (392.5902536733, 328.329939790369, 6.9854518262851), (338.148046418684, 376.640776740863, 8.84068416686227)]","[11.755751344597565, 5.5708841159004265, 16.249417199666233, 21.29477334289854, 4.193790425205375]","[(367.076054728215, 394.086240299578, 9.87110011411542)]",[8.297043618307288]
144,CT4,6,0007,11.9215297493,6,"[(328.754407160511, 324.355534352653, 6.24852963839646), (324.658376795237, 340.4688154955, 5.42671192627243), (353.78809417737, 311.777562270734, 5.99579363426905), (367.076054728215, 394.086240299578, 9.87110011411542), (392.5902536733, 328.329939790369, 6.9854518262851), (338.148046418684, 376.640776740863, 8.84068416686227)]","[53.01063718626048, 56.81068166666778, 55.86108520642269, 23.620958536377294, 61.87084254307379, 36.35756863656695]",[],[]
145,CT4,6,0019,5.32049522911,3,"[(52.6730897702253, 113.529400153574, 20.0475568409243), (51.158238484159, 87.2802369619717, 17.5416179060407), (32.4311523338345, 80.8305508567097, 20.6282960065502)]","[5.819941845946809, 20.953439636929502, 2.055846582397116]",[],[]
146,CT4,6,0019,9.21196943446,3,"[(52.6730897702253, 113.529400153574, 20.0475568409243), (51.158238484159, 87.2802369619717, 17.5416179060407), (32.4311523338345, 80.8305508567097, 20.6282960065502)]","[19.15804057804428, 40.76216337092643, 27.21687266342957]",[],[]
147,CT4,13,0009,5.77813531196,6,"[(212.663775585004, 317.956233696868, 11.9077888373596), (255.417220185743, 314.853404885511, 10.4401097505501), (262.169505991723, 322.346103172579, 8.56076766998915), (274.112898145505, 313.741061406989, 11.2070554853511), (277.057107192072, 305.315135472327, 6.97873739210978), (280.131091494389, 331.268600943927, 7.24878714486695)]","[6.933520974477492, 30.690361973320517, 33.97174039625056, 19.26237704310871, 12.09660215811796, 18.97321093120659]","[(341.108068304682, 337.879856263195, 11.1045322624547)]",[40.878673204360474]
148,CT4,13,0009,10.3588824669,7,"[(341.108068304682, 337.879856263195, 11.1045322624547), (212.663775585004, 317.956233696868, 11.9077888373596), (255.417220185743, 314.853404885511, 10.4401097505501), (262.169505991723, 322.346103172579, 8.56076766998915), (274.112898145505, 313.741061406989, 11.2070554853511), (277.057107192072, 305.315135472327, 6.97873739210978), (280.131091494389, 331.268600943927, 7.24878714486695)]","[7.709495500171994, 39.308205559060895, 54.478630843564275, 58.3658640244692, 45.719841439097884, 36.80739747797413, 59.58234819753426]",[],[]
